,Area_m2,School_Walk_Min,Subway_Count,School_Count_Near,Mart_Count,Price_Hwansan,House_Age,Life_Infra_Score,Pharm_Parking_Sum,House_Type_Multi_Family,House_Type_Multi_Unit,House_Type_Row_House,House_Type_Single_House,House_Type_Villa,Rent_Type_Jeonse,Orientation_East,Orientation_South,Orientation_West
1200,26.0,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1201,26.4,14,0,2,1,4700.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1202,26.0,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1203,26.4,106,0,0,1,4100.0,23.0,36,3.0,False,False,False,True,False,False,False,False,True
1204,26.4,106,0,0,1,4400.0,14.0,36,3.0,False,False,False,True,False,False,False,False,True
1205,26.4,106,0,0,1,5200.0,24.0,36,3.0,True,False,False,False,False,False,False,False,True
1207,22.0,22,0,1,1,4700.0,24.0,36,4.0,True,False,False,False,False,False,False,False,True
1208,24.0,18,0,1,0,4800.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1209,35.0,14,0,2,1,5500.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
1210,24.0,18,0,1,0,4100.0,25.0,37,3.0,False,False,False,True,False,False,False,False,True
1212,21.0,106,0,0,1,5200.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1213,21.48,27,0,4,1,4000.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1215,24.0,22,0,1,1,4800.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1216,20.0,27,0,4,1,1100.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1217,24.0,14,0,2,1,4800.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1218,114.0,106,0,0,1,14000.0,4.0,36,3.0,True,False,False,False,False,False,True,False,False
1219,21.0,28,0,0,1,4400.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1220,202.6,106,0,0,1,4700.0,26.0,36,3.0,False,False,False,True,False,False,False,False,True
1221,26.4,14,0,2,1,5500.0,22.0,33,2.0,True,False,False,False,False,False,True,False,False
1222,25.0,18,0,1,0,5000.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1223,26.4,18,0,1,0,4900.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1224,26.4,18,0,1,0,4900.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1225,21.0,18,0,1,0,4800.0,24.0,37,3.0,False,False,False,True,False,False,True,False,False
1226,26.4,106,0,0,1,4500.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1227,100.0,22,0,1,1,7000.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1228,40.0,18,0,1,0,6600.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1229,24.0,14,0,2,1,4000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1230,26.41,18,0,1,0,5100.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1231,21.34,14,0,2,1,4700.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1232,26.4,106,0,0,1,4100.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1233,26.41,18,0,1,0,5100.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1234,20.63,28,0,0,1,4800.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1235,23.27,14,0,2,1,5200.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
1236,26.4,22,0,1,1,4600.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1237,26.4,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1238,26.4,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1239,26.0,14,0,2,1,2000.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1240,28.0,18,0,1,0,5000.0,28.0,37,3.0,False,False,False,True,False,False,False,False,True
1241,23.0,106,0,0,1,5100.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1242,26.4,18,0,1,0,4500.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1243,26.4,106,0,0,1,4600.0,26.0,36,3.0,True,False,False,False,False,False,False,True,False
1244,50.0,14,0,2,1,1000.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1245,27.0,18,0,1,0,5000.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1246,26.4,14,0,2,1,4800.0,22.0,33,2.0,True,False,False,False,False,False,True,False,False
1247,38.0,27,0,4,1,3500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1248,21.0,18,0,1,0,4800.0,14.0,37,3.0,False,False,False,True,False,False,True,False,False
1249,26.4,106,0,0,1,5200.0,24.0,36,3.0,True,False,False,False,False,False,False,False,True
1251,26.0,14,0,2,1,5100.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
1252,24.34,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1253,22.0,18,0,1,0,4600.0,25.0,37,3.0,False,False,False,True,False,False,False,False,True
1254,24.0,22,0,1,1,2000.0,23.0,36,4.0,True,False,False,False,False,False,False,False,True
1255,26.0,106,0,0,1,1100.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1256,104.0,28,0,0,1,10000.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1257,37.0,106,0,0,1,5500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1258,26.4,14,0,2,1,5100.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1259,26.4,14,0,2,1,5500.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1260,23.27,14,0,2,1,5200.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1261,29.05,28,0,0,1,4800.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1263,31.0,27,0,0,0,3500.0,14.0,43,5.0,True,False,False,False,False,False,True,False,False
1265,26.0,106,0,0,1,4100.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1266,23.0,106,0,0,1,4400.0,26.0,36,3.0,True,False,False,False,False,False,True,False,False
1267,23.0,18,0,1,0,4800.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1268,28.0,22,0,1,1,4100.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1269,24.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1270,25.0,22,0,1,1,4700.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1271,26.0,106,0,0,1,3400.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1272,30.0,28,0,0,1,4800.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1273,45.0,27,0,4,1,4500.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1275,22.0,22,0,1,1,4000.0,25.0,36,4.0,False,False,False,True,False,False,False,False,True
1276,96.0,27,0,0,0,12500.0,8.0,43,5.0,True,False,False,False,False,False,False,False,True
1277,26.0,14,0,2,1,4800.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1278,20.0,14,0,2,1,5100.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1279,40.0,18,0,1,0,6500.0,29.0,37,3.0,True,False,False,False,False,False,False,False,True
1280,23.0,14,0,2,1,4200.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1281,26.4,14,0,2,1,5000.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
1282,21.63,14,0,2,1,4300.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1283,15.0,22,0,1,1,3700.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1285,19.0,42,0,0,0,5500.0,4.0,11,0.0,True,False,False,False,False,False,False,False,False
1286,24.0,28,0,0,1,5100.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1287,20.0,22,0,1,1,4300.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1288,50.0,18,0,1,0,6500.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1289,35.0,106,0,0,1,5000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1291,42.0,14,0,2,1,1200.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1292,53.0,22,0,1,1,7000.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1293,42.0,14,0,2,1,1200.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1295,50.0,106,0,0,1,2000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1297,34.0,27,0,4,1,5700.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1298,21.0,106,0,0,1,4000.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1299,47.0,106,0,0,1,7500.0,11.0,36,3.0,True,False,False,False,False,False,True,False,False
1300,23.0,27,0,4,1,4800.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1302,26.0,28,0,0,1,5000.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1303,45.0,22,0,1,1,1000.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1305,30.0,14,0,2,1,4600.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1308,37.0,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1309,23.0,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1310,28.0,22,0,1,1,4400.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1312,56.0,106,0,0,1,8000.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1313,25.0,106,0,0,1,3000.0,22.0,36,3.0,True,False,False,False,False,False,True,False,False
1314,15.0,22,0,1,1,4100.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1315,21.0,27,0,4,1,3300.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1316,24.0,14,0,2,1,3800.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1317,20.0,106,0,0,1,1700.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1318,25.0,14,0,2,1,5100.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1319,45.0,22,0,1,1,1000.0,14.0,36,4.0,False,False,False,True,False,False,False,False,True
1320,22.0,18,0,1,0,3700.0,23.0,37,3.0,True,False,False,False,False,False,True,False,False
1321,43.0,106,0,0,1,5500.0,21.0,36,3.0,True,False,False,False,False,False,True,False,False
1322,42.0,106,0,0,1,5300.0,26.0,36,3.0,True,False,False,False,False,False,True,False,False
1323,27.0,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1326,57.0,106,0,0,1,7000.0,27.0,36,3.0,True,False,False,False,False,False,False,True,False
1327,23.0,106,0,0,1,3000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1328,24.0,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1329,56.0,27,0,4,1,8500.0,28.0,20,0.0,True,False,False,False,False,False,False,False,False
1330,37.0,106,0,0,1,6200.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1332,24.0,28,0,0,1,3400.0,27.0,38,12.0,True,False,False,False,False,False,False,False,True
1333,25.0,106,0,0,1,5000.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1334,26.4,22,0,1,1,4600.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1335,29.7,14,0,2,1,3600.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1336,24.0,14,0,2,1,4500.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1337,20.0,27,0,4,1,3800.0,24.0,20,0.0,True,False,False,False,False,False,False,False,False
1338,22.0,42,0,0,0,2500.0,4.0,11,0.0,True,False,False,False,False,False,False,False,False
1339,24.0,106,0,0,1,4300.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1340,22.0,18,0,1,0,3900.0,14.0,37,3.0,True,False,False,False,False,False,True,False,False
1341,22.0,27,0,4,1,2000.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1342,24.0,28,0,0,1,4600.0,14.0,38,12.0,True,False,False,False,False,False,False,False,True
1344,33.0,22,0,1,1,4800.0,14.0,36,4.0,True,False,False,False,False,False,False,False,True
1345,25.0,28,0,0,1,4600.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1346,27.34,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1347,20.0,18,0,1,0,4600.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1348,17.0,27,0,4,1,900.0,23.0,20,0.0,True,False,False,False,False,False,False,False,False
1349,97.0,22,0,1,1,8800.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1350,26.0,106,0,0,1,4200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1352,17.0,27,0,4,1,3600.0,23.0,20,0.0,True,False,False,False,False,False,False,False,False
1353,20.0,18,0,1,0,3300.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1354,23.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1355,15.0,22,0,1,1,4500.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1357,29.0,106,0,0,1,4600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1358,16.0,22,0,1,1,4100.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1359,29.0,28,0,0,1,4100.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1360,27.0,106,0,0,1,4300.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1361,20.0,106,0,0,1,3500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1362,26.0,106,0,0,1,3300.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1363,24.0,22,0,1,1,4500.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1364,21.0,106,0,0,1,4800.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1365,24.0,106,0,0,1,4900.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1366,33.0,22,0,1,1,4700.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1367,21.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1368,28.0,18,0,1,0,4600.0,26.0,37,3.0,True,False,False,False,False,False,True,False,False
1369,65.0,22,0,1,1,600.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1371,21.0,28,0,0,1,4800.0,22.0,38,12.0,True,False,False,False,False,False,False,False,True
1372,20.0,14,0,2,1,4500.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1373,25.0,106,0,0,1,4000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1374,24.0,18,0,1,0,6000.0,14.0,37,3.0,True,False,False,False,False,False,True,False,False
1375,20.0,84,0,0,0,4800.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
1376,20.0,18,0,1,0,3900.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1377,50.0,106,0,0,1,6600.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1378,20.0,106,0,0,1,4900.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1380,22.0,18,0,1,0,4900.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1381,23.0,18,0,1,0,4800.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1382,23.0,18,0,1,0,4900.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1383,25.0,18,0,1,0,4900.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1384,22.0,106,0,0,1,5100.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1385,24.0,22,0,1,1,3800.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1386,22.0,28,0,0,1,4600.0,25.0,38,12.0,True,False,False,False,False,False,True,False,False
1387,25.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1388,23.0,106,0,0,1,4600.0,26.0,36,3.0,True,False,False,False,False,False,True,False,False
1391,26.0,18,0,1,0,4700.0,25.0,37,3.0,False,False,False,True,False,False,False,False,True
1392,26.0,14,0,2,1,4500.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1393,22.86,14,0,2,1,3900.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
1394,23.77,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1395,24.0,28,0,0,1,5100.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1396,23.0,22,0,1,1,3700.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1397,39.0,27,0,4,1,10500.0,3.0,20,0.0,True,False,False,False,False,False,False,False,False
1398,24.0,18,0,1,0,4300.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1399,22.0,18,0,1,0,4600.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1400,23.0,22,0,1,1,4600.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1402,24.0,106,0,0,1,4700.0,23.0,36,3.0,True,False,False,False,False,False,False,True,False
1403,25.0,106,0,0,1,4300.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1405,32.0,27,0,4,1,5000.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1406,23.0,106,0,0,1,3300.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1407,24.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1408,22.0,14,0,2,1,3300.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1409,26.0,106,0,0,1,3400.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1410,23.0,106,0,0,1,3800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1411,23.0,84,0,0,0,4500.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
1412,20.0,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1413,21.0,106,0,0,1,4600.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1414,22.0,22,0,1,1,3800.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1415,21.0,106,0,0,1,4600.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1416,25.0,106,0,0,1,4300.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1418,24.0,18,0,1,0,3700.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1419,20.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1420,30.0,14,0,2,1,4500.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1421,20.0,27,0,4,1,2500.0,24.0,20,0.0,False,False,False,True,False,False,False,False,False
1422,25.0,106,0,0,1,4400.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1423,24.0,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1424,24.0,84,0,0,0,4900.0,27.0,4,0.0,False,False,False,True,False,False,False,False,True
1426,23.0,27,0,4,1,3300.0,24.0,20,0.0,True,False,False,False,False,False,False,False,False
1427,24.0,106,0,0,1,4500.0,14.0,36,3.0,False,False,False,True,False,False,False,False,True
1428,43.0,27,0,4,1,5000.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1429,20.0,14,0,2,1,4100.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1430,24.0,106,0,0,1,4000.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1431,22.0,14,0,2,1,5100.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1433,45.0,27,0,4,1,5500.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1436,39.0,18,0,1,0,4600.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1437,26.4,106,0,0,1,4300.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1438,20.0,14,0,2,1,3900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1439,50.0,18,0,1,0,10000.0,11.0,37,3.0,True,False,False,False,False,False,False,False,True
1440,29.0,18,0,1,0,5100.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1441,20.0,106,0,0,1,4000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1442,25.0,27,0,4,1,3500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1443,50.0,28,0,0,1,7500.0,27.0,38,12.0,True,False,False,False,False,False,False,False,True
1444,22.0,14,0,2,1,5100.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1445,23.0,106,0,0,1,3700.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1446,57.0,28,0,0,1,7000.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1447,23.0,18,0,1,0,4000.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1448,22.0,22,0,1,1,5000.0,25.0,36,4.0,False,False,False,True,False,False,False,False,True
1449,22.0,22,0,1,1,5000.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1450,18.0,106,0,0,1,2600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1451,22.0,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1452,22.0,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1453,20.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1454,35.0,18,0,1,0,6500.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1455,56.0,22,0,1,1,6500.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1456,20.0,22,0,1,1,4300.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1457,20.0,22,0,1,1,4300.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1458,21.0,28,0,0,1,4600.0,22.0,38,12.0,True,False,False,False,False,False,False,False,True
1459,60.0,14,0,2,1,5100.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1460,20.0,22,0,1,1,3900.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1461,25.0,18,0,1,0,5000.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1462,26.0,27,0,4,1,4500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1463,25.0,28,0,0,1,4600.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1464,19.0,106,0,0,1,4100.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1465,50.0,18,0,1,0,10000.0,11.0,37,3.0,True,False,False,False,False,False,False,False,True
1466,28.0,22,0,1,1,4200.0,23.0,36,4.0,True,False,False,False,False,False,False,False,True
1468,25.0,106,0,0,1,3900.0,27.0,36,3.0,False,False,False,True,False,False,False,False,True
1469,26.0,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1470,25.0,106,0,0,1,3900.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1472,26.0,106,0,0,1,5200.0,24.0,36,3.0,True,False,False,False,False,False,False,False,True
1473,36.0,106,0,0,1,5500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1474,21.0,106,0,0,1,4200.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1475,36.0,106,0,0,1,5500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1476,21.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1477,20.0,27,0,4,1,4000.0,24.0,20,0.0,False,False,False,True,False,False,False,False,False
1478,50.0,28,0,0,1,7000.0,27.0,38,12.0,True,False,False,False,False,False,False,False,True
1479,23.0,18,0,1,0,4700.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1480,26.0,28,0,0,1,3800.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1481,24.7,28,0,0,1,4600.0,25.0,38,12.0,True,False,False,False,False,False,True,False,False
1482,20.0,14,0,2,1,4500.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1483,22.0,18,0,1,0,4900.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1484,20.0,106,0,0,1,5000.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1485,35.0,22,0,1,1,6500.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1486,26.58,28,0,0,1,4900.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1487,24.0,14,0,2,1,3800.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1489,26.0,106,0,0,1,4500.0,27.0,36,3.0,True,False,False,False,False,False,True,False,False
1490,25.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1491,25.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1494,25.0,18,0,1,0,5300.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1495,26.4,22,0,1,1,4600.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1496,28.0,18,0,1,0,6000.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1497,23.0,106,0,0,1,4100.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1498,22.0,18,0,1,0,4700.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1499,29.26,18,0,1,0,5000.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1500,40.0,18,0,1,0,7800.0,23.0,37,3.0,True,False,False,False,False,False,True,False,False
1501,21.0,106,0,0,1,4200.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1502,26.4,22,0,1,1,4500.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1503,20.0,18,0,1,0,4900.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1504,20.0,22,0,1,1,4300.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1505,26.4,22,0,1,1,4700.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1506,22.0,28,0,0,1,5200.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1508,20.0,106,0,0,1,4000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1509,26.4,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1510,20.0,27,0,4,1,4400.0,25.0,20,0.0,True,False,False,False,False,False,True,False,False
1511,23.0,106,0,0,1,4300.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1512,22.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1513,29.18,106,0,0,1,5200.0,24.0,36,3.0,True,False,False,False,False,False,False,False,True
1514,21.0,106,0,0,1,4500.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1515,26.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1516,22.0,18,0,1,0,4700.0,23.0,37,3.0,True,False,False,False,False,False,True,False,False
1517,21.0,106,0,0,1,4500.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1518,30.0,28,0,0,1,5000.0,14.0,38,12.0,True,False,False,False,False,False,False,False,True
1519,56.0,106,0,0,1,7000.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1520,24.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,True,False
1525,29.0,106,0,0,1,5000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1526,42.0,22,0,1,1,5500.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1527,24.0,106,0,0,1,3300.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1528,24.0,106,0,0,1,4600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1529,26.4,14,0,2,1,4600.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1531,20.0,18,0,1,0,5000.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
